Id,target_chr,target_start,target_end,grna_target_chr,grna_target_start,grna_target_end,cleavage_freq,location
5981,19,15264119,15264141,6,43738556,43738578,4.30E-05,15264130
5982,19,35913039,35913061,6,43738556,43738578,4.30E-05,35913050
5983,19,39409296,39409318,6,43738556,43738578,4.30E-05,39409307
5984,19,45559230,45559252,6,43738556,43738578,4.30E-05,45559241
5985,19,47220992,47221014,6,43738556,43738578,4.30E-05,47221003
5986,2,30691553,30691575,6,43738556,43738578,4.30E-05,30691564
5987,2,48966794,48966816,6,43738556,43738578,4.30E-05,48966805
5988,2,86186731,86186753,6,43738556,43738578,4.30E-05,86186742
5989,2,113578809,113578831,6,43738556,43738578,4.30E-05,113578820
5990,2,128381639,128381661,6,43738556,43738578,4.30E-05,128381650
5991,2,173046969,173046991,6,43738556,43738578,4.30E-05,173046980
5992,2,179240970,179240992,6,43738556,43738578,4.30E-05,179240981
5993,2,188051874,188051896,6,43738556,43738578,4.30E-05,188051885
5994,2,223918187,223918209,6,43738556,43738578,4.30E-05,223918198
5995,2,232391801,232391823,6,43738556,43738578,4.30E-05,232391812
5996,20,34690025,34690047,6,43738556,43738578,4.30E-05,34690036
5997,20,37217933,37217955,6,43738556,43738578,4.30E-05,37217944
5998,20,45338171,45338193,6,43738556,43738578,4.30E-05,45338182
5999,20,54191504,54191526,6,43738556,43738578,4.30E-05,54191515
6000,20,62710654,62710676,6,43738556,43738578,4.30E-05,62710665
6001,22,24144449,24144471,6,43738556,43738578,4.30E-05,24144460
6002,22,45416721,45416743,6,43738556,43738578,4.30E-05,45416732
6003,22,45846385,45846407,6,43738556,43738578,4.30E-05,45846396
6004,4,6566897,6566919,6,43738556,43738578,4.30E-05,6566908
6005,4,8604968,8604990,6,43738556,43738578,4.30E-05,8604979
6006,4,39715335,39715357,6,43738556,43738578,4.30E-05,39715346
6007,4,48445181,48445203,6,43738556,43738578,4.30E-05,48445192
6008,4,87909474,87909496,6,43738556,43738578,4.30E-05,87909485
6009,4,155945650,155945672,6,43738556,43738578,4.30E-05,155945661
6010,4,156469602,156469624,6,43738556,43738578,4.30E-05,156469613
6011,5,11532411,11532433,6,43738556,43738578,4.30E-05,11532422
6012,5,31827513,31827535,6,43738556,43738578,4.30E-05,31827524
6013,5,81278040,81278062,6,43738556,43738578,4.30E-05,81278051
6014,5,118336649,118336671,6,43738556,43738578,4.30E-05,118336660
6015,5,148306382,148306404,6,43738556,43738578,4.30E-05,148306393
6016,5,162399487,162399509,6,43738556,43738578,4.30E-05,162399498
6017,5,175618874,175618896,6,43738556,43738578,4.30E-05,175618885
6018,5,179517478,179517500,6,43738556,43738578,4.30E-05,179517489
6019,6,53794694,53794716,6,43738556,43738578,4.30E-05,53794705
6020,6,63812540,63812562,6,43738556,43738578,4.30E-05,63812551
6021,6,64840366,64840388,6,43738556,43738578,4.30E-05,64840377
6022,6,68085751,68085773,6,43738556,43738578,4.30E-05,68085762
6023,6,68735005,68735027,6,43738556,43738578,4.30E-05,68735016
6024,6,70776333,70776355,6,43738556,43738578,4.30E-05,70776344
6025,6,121759132,121759154,6,43738556,43738578,4.30E-05,121759143
6026,6,139334631,139334653,6,43738556,43738578,4.30E-05,139334642
6027,6,146932061,146932083,6,43738556,43738578,4.30E-05,146932072
6028,8,1142820,1142842,6,43738556,43738578,4.30E-05,1142831
6029,8,10191940,10191962,6,43738556,43738578,4.30E-05,10191951
6030,8,49890737,49890759,6,43738556,43738578,4.30E-05,49890748
6031,8,59164445,59164467,6,43738556,43738578,4.30E-05,59164456
6032,8,101805837,101805859,6,43738556,43738578,4.30E-05,101805848
6033,8,107974935,107974957,6,43738556,43738578,4.30E-05,107974946
6034,9,11687754,11687776,6,43738556,43738578,4.30E-05,11687765
6035,9,13402727,13402749,6,43738556,43738578,4.30E-05,13402738
6036,9,19986767,19986789,6,43738556,43738578,4.30E-05,19986778
6037,9,20938571,20938593,6,43738556,43738578,4.30E-05,20938582
6038,9,32676270,32676292,6,43738556,43738578,4.30E-05,32676281
6039,9,82906416,82906438,6,43738556,43738578,4.30E-05,82906427
6040,9,100264086,100264108,6,43738556,43738578,4.30E-05,100264097
6041,9,119537125,119537147,6,43738556,43738578,4.30E-05,119537136
6042,9,124061936,124061958,6,43738556,43738578,4.30E-05,124061947
6043,9,126139878,126139900,6,43738556,43738578,4.30E-05,126139889
6044,23,10679096,10679118,6,43738556,43738578,4.30E-05,10679107
6045,23,26392560,26392582,6,43738556,43738578,4.30E-05,26392571
6046,23,34675556,34675578,6,43738556,43738578,4.30E-05,34675567
6047,23,56914509,56914531,6,43738556,43738578,4.30E-05,56914520
6048,23,71528066,71528088,6,43738556,43738578,4.30E-05,71528077
6049,23,102398171,102398193,6,43738556,43738578,4.30E-05,102398182
6050,16,18957736,18957758,6,43738556,43738578,4.30E-05,18957747
6051,16,19443400,19443422,6,43738556,43738578,4.30E-05,19443411
6052,16,85321041,85321063,6,43738556,43738578,4.30E-05,85321052
6053,18,11379072,11379094,6,43738556,43738578,4.30E-05,11379083
6054,18,19457493,19457515,6,43738556,43738578,4.30E-05,19457504
6055,7,82284143,82284165,6,43738556,43738578,4.30E-05,82284154
6056,7,94023651,94023673,6,43738556,43738578,4.30E-05,94023662
6057,7,111652981,111653003,6,43738556,43738578,4.30E-05,111652992
6058,21,40394062,40394084,6,43738556,43738578,4.30E-05,40394073
6059,3,1306551,1306573,6,43738556,43738578,4.30E-05,1306562
6060,3,9746746,9746768,6,43738556,43738578,4.30E-05,9746757
6061,3,13574346,13574368,6,43738556,43738578,4.30E-05,13574357
6062,3,52569682,52569704,6,43738556,43738578,4.30E-05,52569693
6063,3,60916879,60916901,6,43738556,43738578,4.30E-05,60916890
6064,3,71834473,71834495,6,43738556,43738578,4.30E-05,71834484
6065,3,80258812,80258834,6,43738556,43738578,4.30E-05,80258823
6066,3,88821102,88821124,6,43738556,43738578,4.30E-05,88821113
6067,3,89898365,89898387,6,43738556,43738578,4.30E-05,89898376
6068,3,134574982,134575004,6,43738556,43738578,4.30E-05,134574993
6069,3,142723412,142723434,6,43738556,43738578,4.30E-05,142723423
6070,3,175078805,175078827,6,43738556,43738578,4.30E-05,175078816
6071,3,183873590,183873612,6,43738556,43738578,4.30E-05,183873601
6072,3,195916727,195916749,6,43738556,43738578,4.30E-05,195916738
6073,3,196554467,196554489,6,43738556,43738578,4.30E-05,196554478
6074,1,41630720,41630742,6,43738556,43738578,3.50E-05,41630731
6075,1,48004576,48004598,6,43738556,43738578,3.50E-05,48004587
6076,1,48085888,48085910,6,43738556,43738578,3.50E-05,48085899
6077,1,68533082,68533104,6,43738556,43738578,3.50E-05,68533093
6078,1,71202604,71202626,6,43738556,43738578,3.50E-05,71202615
6079,1,178995013,178995035,6,43738556,43738578,3.50E-05,178995024
6080,1,196031718,196031740,6,43738556,43738578,3.50E-05,196031729
6081,1,211207099,211207121,6,43738556,43738578,3.50E-05,211207110
6082,1,211285638,211285660,6,43738556,43738578,3.50E-05,211285649
6083,1,213188856,213188878,6,43738556,43738578,3.50E-05,213188867
6084,1,214768425,214768447,6,43738556,43738578,3.50E-05,214768436
6085,1,228394525,228394547,6,43738556,43738578,3.50E-05,228394536
6086,1,243276549,243276571,6,43738556,43738578,3.50E-05,243276560
6087,1,247404532,247404554,6,43738556,43738578,3.50E-05,247404543
6088,10,14006464,14006486,6,43738556,43738578,3.50E-05,14006475
6089,10,21626693,21626715,6,43738556,43738578,3.50E-05,21626704
6090,10,26989181,26989203,6,43738556,43738578,3.50E-05,26989192
6091,10,80319606,80319628,6,43738556,43738578,3.50E-05,80319617
6092,10,86185569,86185591,6,43738556,43738578,3.50E-05,86185580
6093,10,118430612,118430634,6,43738556,43738578,3.50E-05,118430623
6094,11,8823264,8823286,6,43738556,43738578,3.50E-05,8823275
6095,11,18814709,18814731,6,43738556,43738578,3.50E-05,18814720
6096,11,32567324,32567346,6,43738556,43738578,3.50E-05,32567335
6097,11,45929391,45929413,6,43738556,43738578,3.50E-05,45929402
6098,11,55992935,55992957,6,43738556,43738578,3.50E-05,55992946
6099,11,90010848,90010870,6,43738556,43738578,3.50E-05,90010859
6100,12,20044897,20044919,6,43738556,43738578,3.50E-05,20044908
6101,12,52707178,52707200,6,43738556,43738578,3.50E-05,52707189
6102,12,57613292,57613314,6,43738556,43738578,3.50E-05,57613303
6103,12,66578994,66579016,6,43738556,43738578,3.50E-05,66579005
6104,12,103689789,103689811,6,43738556,43738578,3.50E-05,103689800
6105,12,107517904,107517926,6,43738556,43738578,3.50E-05,107517915
6106,12,128424139,128424161,6,43738556,43738578,3.50E-05,128424150
6107,13,31901543,31901565,6,43738556,43738578,3.50E-05,31901554
6108,13,37780481,37780503,6,43738556,43738578,3.50E-05,37780492
6109,13,38247230,38247252,6,43738556,43738578,3.50E-05,38247241
6110,14,21566785,21566807,6,43738556,43738578,3.50E-05,21566796
6111,14,84121312,84121334,6,43738556,43738578,3.50E-05,84121323
6112,14,93396181,93396203,6,43738556,43738578,3.50E-05,93396192
6113,14,101284413,101284435,6,43738556,43738578,3.50E-05,101284424
6114,14,102986485,102986507,6,43738556,43738578,3.50E-05,102986496
6115,14,106332780,106332802,6,43738556,43738578,3.50E-05,106332791
6116,15,72720849,72720871,6,43738556,43738578,3.50E-05,72720860
6117,15,78411176,78411198,6,43738556,43738578,3.50E-05,78411187
6118,15,91370494,91370516,6,43738556,43738578,3.50E-05,91370505
6119,17,973021,973043,6,43738556,43738578,3.50E-05,973032
6120,17,53991279,53991301,6,43738556,43738578,3.50E-05,53991290
6121,17,56012881,56012903,6,43738556,43738578,3.50E-05,56012892
6122,17,64494243,64494265,6,43738556,43738578,3.50E-05,64494254
6123,17,76164487,76164509,6,43738556,43738578,3.50E-05,76164498
6124,17,77908106,77908128,6,43738556,43738578,3.50E-05,77908117
6125,19,4278569,4278591,6,43738556,43738578,3.50E-05,4278580
6126,19,6228972,6228994,6,43738556,43738578,3.50E-05,6228983
6127,19,16069063,16069085,6,43738556,43738578,3.50E-05,16069074
6128,19,31749024,31749046,6,43738556,43738578,3.50E-05,31749035
6129,19,42406344,42406366,6,43738556,43738578,3.50E-05,42406355
6130,19,48898915,48898937,6,43738556,43738578,3.50E-05,48898926
6131,19,49908283,49908305,6,43738556,43738578,3.50E-05,49908294
6132,19,51192339,51192361,6,43738556,43738578,3.50E-05,51192350
6133,19,58749229,58749251,6,43738556,43738578,3.50E-05,58749240
6134,2,9033180,9033202,6,43738556,43738578,3.50E-05,9033191
6135,2,13732919,13732941,6,43738556,43738578,3.50E-05,13732930
6136,2,38519265,38519287,6,43738556,43738578,3.50E-05,38519276
6137,2,48288045,48288067,6,43738556,43738578,3.50E-05,48288056
6138,2,74740051,74740073,6,43738556,43738578,3.50E-05,74740062
6139,2,92034036,92034058,6,43738556,43738578,3.50E-05,92034047
6140,2,120022839,120022861,6,43738556,43738578,3.50E-05,120022850
6141,2,130886221,130886243,6,43738556,43738578,3.50E-05,130886232
6142,2,179686977,179686999,6,43738556,43738578,3.50E-05,179686988
6143,2,190117331,190117353,6,43738556,43738578,3.50E-05,190117342
6144,2,231155232,231155254,6,43738556,43738578,3.50E-05,231155243
6145,2,232261593,232261615,6,43738556,43738578,3.50E-05,232261604
6146,2,235536194,235536216,6,43738556,43738578,3.50E-05,235536205
6147,2,241971894,241971916,6,43738556,43738578,3.50E-05,241971905
6148,2,242328409,242328431,6,43738556,43738578,3.50E-05,242328420
6149,20,9143572,9143594,6,43738556,43738578,3.50E-05,9143583
6150,20,49090323,49090345,6,43738556,43738578,3.50E-05,49090334
6151,20,50059787,50059809,6,43738556,43738578,3.50E-05,50059798
6152,20,56615467,56615489,6,43738556,43738578,3.50E-05,56615478
6153,22,24038725,24038747,6,43738556,43738578,3.50E-05,24038736
6154,22,32432916,32432938,6,43738556,43738578,3.50E-05,32432927
6155,22,38394144,38394166,6,43738556,43738578,3.50E-05,38394155
6156,22,43448459,43448481,6,43738556,43738578,3.50E-05,43448470
6157,22,44992090,44992112,6,43738556,43738578,3.50E-05,44992101
6158,4,17794783,17794805,6,43738556,43738578,3.50E-05,17794794
6159,4,19965805,19965827,6,43738556,43738578,3.50E-05,19965816
6160,4,29219234,29219256,6,43738556,43738578,3.50E-05,29219245
6161,4,64411296,64411318,6,43738556,43738578,3.50E-05,64411307
6162,4,66348726,66348748,6,43738556,43738578,3.50E-05,66348737
6163,4,70591583,70591605,6,43738556,43738578,3.50E-05,70591594
6164,4,112594854,112594876,6,43738556,43738578,3.50E-05,112594865
6165,4,116667660,116667682,6,43738556,43738578,3.50E-05,116667671
6166,4,125219632,125219654,6,43738556,43738578,3.50E-05,125219643
6167,4,166034047,166034069,6,43738556,43738578,3.50E-05,166034058
6168,5,89147863,89147885,6,43738556,43738578,3.50E-05,89147874
6169,5,93875797,93875819,6,43738556,43738578,3.50E-05,93875808
6170,5,101502648,101502670,6,43738556,43738578,3.50E-05,101502659
6171,5,133875724,133875746,6,43738556,43738578,3.50E-05,133875735
6172,5,134468039,134468061,6,43738556,43738578,3.50E-05,134468050
6173,5,175795696,175795718,6,43738556,43738578,3.50E-05,175795707
6174,6,81373945,81373967,6,43738556,43738578,3.50E-05,81373956
6175,6,81381343,81381365,6,43738556,43738578,3.50E-05,81381354
6176,6,159632077,159632099,6,43738556,43738578,3.50E-05,159632088
6177,6,167929797,167929819,6,43738556,43738578,3.50E-05,167929808
6178,8,5693810,5693832,6,43738556,43738578,3.50E-05,5693821
6179,8,14390651,14390673,6,43738556,43738578,3.50E-05,14390662
6180,8,18330407,18330429,6,43738556,43738578,3.50E-05,18330418
6181,8,64677754,64677776,6,43738556,43738578,3.50E-05,64677765
6182,8,79605114,79605136,6,43738556,43738578,3.50E-05,79605125
6183,8,103251301,103251323,6,43738556,43738578,3.50E-05,103251312
6184,8,107410974,107410996,6,43738556,43738578,3.50E-05,107410985
6185,8,142594863,142594885,6,43738556,43738578,3.50E-05,142594874
6186,9,72330395,72330417,6,43738556,43738578,3.50E-05,72330406
6187,9,134734690,134734712,6,43738556,43738578,3.50E-05,134734701
6188,9,136752122,136752144,6,43738556,43738578,3.50E-05,136752133
6189,9,138683077,138683099,6,43738556,43738578,3.50E-05,138683088
6190,23,38320011,38320033,6,43738556,43738578,3.50E-05,38320022
6191,23,52872419,52872441,6,43738556,43738578,3.50E-05,52872430
6192,23,75870878,75870900,6,43738556,43738578,3.50E-05,75870889
6193,23,77408088,77408110,6,43738556,43738578,3.50E-05,77408099
6194,23,83816527,83816549,6,43738556,43738578,3.50E-05,83816538
6195,23,133204725,133204747,6,43738556,43738578,3.50E-05,133204736
6196,23,150446323,150446345,6,43738556,43738578,3.50E-05,150446334
6197,16,1756813,1756835,6,43738556,43738578,3.50E-05,1756824
6198,16,4649438,4649460,6,43738556,43738578,3.50E-05,4649449
6199,18,10417407,10417429,6,43738556,43738578,3.50E-05,10417418
6200,18,33878223,33878245,6,43738556,43738578,3.50E-05,33878234
6201,7,12906543,12906565,6,43738556,43738578,3.50E-05,12906554
6202,7,96940086,96940108,6,43738556,43738578,3.50E-05,96940097
6203,7,157779542,157779564,6,43738556,43738578,3.50E-05,157779553
6204,21,46417785,46417807,6,43738556,43738578,3.50E-05,46417796
6205,21,46424487,46424509,6,43738556,43738578,3.50E-05,46424498
6206,21,46823979,46824001,6,43738556,43738578,3.50E-05,46823990
6207,3,24440562,24440584,6,43738556,43738578,3.50E-05,24440573
6208,3,55361098,55361120,6,43738556,43738578,3.50E-05,55361109
6209,3,95474752,95474774,6,43738556,43738578,3.50E-05,95474763
6210,3,121022718,121022740,6,43738556,43738578,3.50E-05,121022729
6211,3,131005093,131005115,6,43738556,43738578,3.50E-05,131005104
6212,3,152232208,152232230,6,43738556,43738578,3.50E-05,152232219
6213,1,1143611,1143633,6,43738556,43738578,2.80E-05,1143622
6214,1,2393030,2393052,6,43738556,43738578,2.80E-05,2393041
6215,1,3634773,3634795,6,43738556,43738578,2.80E-05,3634784
6216,1,4369447,4369469,6,43738556,43738578,2.80E-05,4369458
6217,1,16382838,16382860,6,43738556,43738578,2.80E-05,16382849
6218,1,22889884,22889906,6,43738556,43738578,2.80E-05,22889895
6219,1,24564862,24564884,6,43738556,43738578,2.80E-05,24564873
6220,1,29586100,29586122,6,43738556,43738578,2.80E-05,29586111
6221,1,46571417,46571439,6,43738556,43738578,2.80E-05,46571428
6222,1,86457753,86457775,6,43738556,43738578,2.80E-05,86457764
6223,1,87429424,87429446,6,43738556,43738578,2.80E-05,87429435
6224,1,113360649,113360671,6,43738556,43738578,2.80E-05,113360660
6225,1,156810565,156810587,6,43738556,43738578,2.80E-05,156810576
6226,1,157125698,157125720,6,43738556,43738578,2.80E-05,157125709
6227,1,159142345,159142367,6,43738556,43738578,2.80E-05,159142356
6228,1,173203926,173203948,6,43738556,43738578,2.80E-05,173203937
6229,10,978330,978352,6,43738556,43738578,2.80E-05,978341
6230,10,6116489,6116511,6,43738556,43738578,2.80E-05,6116500
6231,10,23474348,23474370,6,43738556,43738578,2.80E-05,23474359
6232,10,24011101,24011123,6,43738556,43738578,2.80E-05,24011112
6233,10,73682084,73682106,6,43738556,43738578,2.80E-05,73682095
6234,10,74657937,74657959,6,43738556,43738578,2.80E-05,74657948
6235,10,88434649,88434671,6,43738556,43738578,2.80E-05,88434660
6236,10,103513259,103513281,6,43738556,43738578,2.80E-05,103513270
6237,10,114751915,114751937,6,43738556,43738578,2.80E-05,114751926
6238,10,126842821,126842843,6,43738556,43738578,2.80E-05,126842832
6239,11,1900846,1900868,6,43738556,43738578,2.80E-05,1900857
6240,11,2406570,2406592,6,43738556,43738578,2.80E-05,2406581
6241,11,2687492,2687514,6,43738556,43738578,2.80E-05,2687503
6242,11,13325812,13325834,6,43738556,43738578,2.80E-05,13325823
6243,11,17520022,17520044,6,43738556,43738578,2.80E-05,17520033
6244,11,25724990,25725012,6,43738556,43738578,2.80E-05,25725001
6245,11,63768157,63768179,6,43738556,43738578,2.80E-05,63768168
6246,11,64473792,64473814,6,43738556,43738578,2.80E-05,64473803
6247,11,72272574,72272596,6,43738556,43738578,2.80E-05,72272585
6248,11,78005112,78005134,6,43738556,43738578,2.80E-05,78005123
6249,11,118514575,118514597,6,43738556,43738578,2.80E-05,118514586
6250,11,133543946,133543968,6,43738556,43738578,2.80E-05,133543957
6251,12,4889808,4889830,6,43738556,43738578,2.80E-05,4889819
6252,12,20538716,20538738,6,43738556,43738578,2.80E-05,20538727
6253,12,21465975,21465997,6,43738556,43738578,2.80E-05,21465986
6254,12,22487644,22487666,6,43738556,43738578,2.80E-05,22487655
6255,12,49917156,49917178,6,43738556,43738578,2.80E-05,49917167
6256,12,55576653,55576675,6,43738556,43738578,2.80E-05,55576664
6257,12,56661358,56661380,6,43738556,43738578,2.80E-05,56661369
6258,12,93141656,93141678,6,43738556,43738578,2.80E-05,93141667
6259,12,101603782,101603804,6,43738556,43738578,2.80E-05,101603793
6260,12,113255250,113255272,6,43738556,43738578,2.80E-05,113255261
6261,12,115102531,115102553,6,43738556,43738578,2.80E-05,115102542
